2456874.77926 22 -1 6.09 229.0
2456880.79158 22 -1 6.05 743.0
2456884.77465 22 -1 5.31 353.0
2456887.74844 22 -1 4.90 243.0
2456891.81923 22 -1 6.29 445.0
2456907.72435 22 -1 5.39 564.0
2456912.71176 22 -1 5.68 448.0
2456920.64954 22 -1 6.56 183.0
2456924.66113 22 -1 5.90 222.0
2456928.68885 22 -1 4.27 326.0
2456932.62229 22 -1 5.84 332.0
2456938.65897 22 -1 4.50 769.0
2456942.61711 22 -1 6.59 404.0
2456949.64398 22 -1 5.42 297.0
2456952.62119 22 -1 4.61 366.0
2456955.63730 22 -1 5.43 344.0
2456960.62397 22 -1 6.77 310.0
2456964.75667 22 -1 1.76 674.0
2456968.65395 21.751 0.655 6.23 775.0
2456972.54644 22 -1 5.31 331.0
2456976.57164 21.723 0.513 6.84 406.0
2456980.58807 22 -1 5.09 495.0
2456983.54625 22 -1 5.01 409.0
2456987.55601 22 -1 4.42 390.0
2456992.57157 22 -1 5.55 447.0
2456996.58385 22 -1 5.29 618.0
2457000.59050 22 -1 4.59 461.0
2457006.58110 22 -1 1.80 530.0
2457010.56561 22 -1 5.28 305.0
2457015.55505 22 -1 5.02 356.0
2457019.54739 22 -1 6.44 293.0
2457027.55912 22 -1 4.74 790.0
2457198.92114 22 -1 6.07 413.0
2457203.92603 22 -1 6.30 393.0
2457205.91898 22 -1 4.83 1011.0
2457206.93309 22 -1 4.85 939.0
2457218.93787 22 -1 6.42 523.0
2457226.89662 22 -1 5.39 287.0
2457230.81095 22 -1 5.13 449.0
2457235.87098 21.831 0.633 5.89 758.0
2457252.76788 22 -1 1.81 269.0
2457258.75831 22 -1 4.89 323.0
2457261.79458 22 -1 4.92 510.0
2457263.80882 22 -1 4.99 748.0
2457267.75884 22 -1 4.56 344.0
2457273.78686 21.703 0.261 5.48 186.0
2457283.68360 19.453 0.048 6.80 215.0
2457297.69390 20.219 0.129 7.07 382.0
2457321.60542 22 -1 6.36 681.0
2457334.59573 22 -1 9.99 0.0
2457362.64928 21.971 0.423 5.34 301.0
