2456111.90423 19.127 0.072 7.58  750.0
2456124.91456 19.247 0.033 4.30  365.0
2456136.88671 19.392 0.047 5.60  323.0
2456140.89093 19.365 0.070 6.66  584.0
2456150.86994 19.378 0.070 7.58  390.0
2456159.90179 19.556 0.043 3.99  302.0
2456166.85897 19.531 0.042 4.21  340.0
2456171.82729 19.548 0.054 4.94  549.0
2456179.84469 19.633 0.073 8.59  433.0
2456185.80188 19.666 0.045 9.99    0.0
2456190.86375 20.465 0.115 1.78  274.0
2456190.88322 20.165 0.114 9.99    0.0
2456191.84773 20.215 0.067 4.09  314.0
2456199.74703 20.784 0.217 6.33  522.0
2456206.78756 21.185 0.294 6.80  312.0
2456207.82848 22.202 0.824 9.99    0.0
2456209.83183 103.149 9.999 8.22  457.0
2456212.79605 21.210 0.228 4.75  407.0
2456213.81863 21.471 0.446 8.04  353.0
2456214.76554 21.133 0.308 9.99    0.0
2456214.78578 21.499 0.457 7.25  345.0
2456216.79504 21.512 0.221 4.34  308.0
2456217.73597 21.991 0.403 4.19  441.0
2456219.75156 20.919 0.199 6.79  249.0
2456220.81186 22.198 0.531 5.20  329.0
2456221.77230 21.355 0.305 5.95  351.0
2456226.68921 103.149 9.999 9.99    0.0
2456231.69957 20.554 0.147 3.83  657.0
2456233.76184 21.775 0.383 9.99    0.0
2456235.74212 21.684 0.275 3.71  385.0
2456237.80699 21.207 0.236 3.46  560.0
2456239.73982 21.435 0.353 9.99    0.0
2456242.76778 21.771 0.351 9.99    0.0
2456245.71124 21.199 0.190 3.82  390.0
2456248.68639 21.659 0.286 4.83  268.0
2456251.70603 21.662 0.270 9.99    0.0
2456254.70434 22.664 0.806 4.37  401.0
2456257.71425 21.598 0.526 6.05  571.0
2456261.68313 103.149 9.999 1.48 1585.0
2456262.63639 21.257 0.272 1.59  571.0
2456265.69756 22.625 0.794 5.27  297.0
2456270.63605 21.943 0.335 3.76  315.0
2456274.68176 22.686 0.743 4.66  285.0
2456280.70936 22.639 0.864 5.62  276.0
2456284.68090 103.149 9.999 9.99    0.0
2456287.62461 21.033 0.214 4.73  526.0
2456292.64005 21.554 0.284 4.23  369.0
2456296.68091 22.891 1.108 6.68  294.0
2456300.61665 21.143 0.196 9.99    0.0
2456306.61155 21.547 0.302 4.38  333.0
2456314.57876 21.862 0.520 1.84  463.0
2456321.57641 22.461 0.878 5.99  369.0
2456323.60712 25.280 7.493 4.57  251.0
2456323.60992 22.648 0.778 2.02  250.0
2456328.53175 103.149 9.999 6.57  353.0
2456334.54776 21.569 0.412 9.99    0.0
2456339.53749 24.365 5.148 7.31  280.0
2456344.55729 103.149 9.999 4.72  357.0
2456348.54056 21.087 0.317 6.40  500.0
2456352.54011 103.149 9.999 9.99    0.0
2456353.57938 22.971 1.279 5.25  432.0
2456362.50223 24.195 5.634 5.78  708.0
2456369.53064 21.519 0.321 1.45  440.0
2456375.50195 22.616 0.898 3.69  646.0
2456386.48037 22.731 1.944 1.55 1375.0
2456505.88849 22.704 1.251 1.48  409.0
2456514.83935 22.186 0.533 4.88  355.0
2456517.90396 103.149 9.999 9.99    0.0
2456521.78897 22.369 0.821 5.97  499.0
2456524.86696 21.616 0.423 5.30  634.0
2456532.85201 24.871 7.242 6.01  317.0
2456545.79699 23.111 0.869 4.53  228.0
2456551.74252 23.088 1.636 5.91  362.0
2456559.78560 23.719 1.565 4.31  272.0
2456562.83917 22.764 0.738 4.57  242.0
2456567.80138 21.160 0.217 6.35  213.0
2456572.74147 22.159 0.423 4.70  242.0
2456577.80714 23.165 1.011 4.31  262.0
2456582.70707 21.672 0.350 4.28  551.0
2456586.69989 23.666 2.822 5.92  445.0
