2456514.88409 99.999 9.999 5.47  324.0
2456522.88565 23.790 2.520 6.27  322.0
2456533.88625 22.505 0.574 4.68  294.0
2456545.84180 23.753 1.732 5.22  197.0
2456558.84553 99.999 9.999 4.44  374.0
2456571.76652 99.999 9.999 4.95  280.0
2456578.85633 22.491 0.656 4.24  411.0
2456591.83856 21.755 0.463 6.57  342.0
2456596.80560 22.733 0.996 5.89  304.0
2456609.78459 22.320 0.483 3.92  303.0
2456616.75047 23.191 1.405 4.39  425.0
2456622.80396 99.999 9.999 5.88  230.0
2456628.77845 23.234 1.336 5.38  272.0
2456640.77186 99.999 9.999 5.04  470.0
2456647.77065 22.204 0.605 4.74  408.0
2456653.77080 99.999 9.999 6.41  217.0
2456659.76396 22.573 0.701 5.14  279.0
2456664.81391 21.693 0.386 5.22  356.0
2456669.77929 23.462 2.214 5.70  497.0
2456673.75712 99.999 9.999 6.18  671.0
2456688.71803 19.312 0.037 5.25  265.0
2456693.70282 19.515 0.043 4.87  325.0
2456693.70282 19.507 0.043 4.87  325.0
2456699.66987 19.654 0.065 5.55  408.0
2456707.55773 20.567 0.152 7.60  207.0
2456711.67049 19.932 0.073 5.41  334.0
2456715.65543 19.956 0.083 6.18  343.0
2456731.63369 20.209 0.174 7.19  644.0
2456742.57645 20.560 0.141 6.66  319.0
2456744.58225 20.728 0.171 5.89  399.0
2456745.54963 20.974 0.288 7.76  360.0
2456746.55273 21.053 0.310 6.77  409.0
2456749.50916 21.891 0.491 6.84  263.0
2456883.89251 22.109 0.777 7.48  458.0
2456890.87794 22.143 0.750 6.37  470.0
2456904.83311 21.600 0.341 5.97  241.0
2456915.82922 103.149 9.999 4.35  323.0
2456924.83197 22.713 0.581 4.33  198.0
2456930.78721 22.517 0.612 5.35  234.0
2456936.77718 22.420 0.732 4.80  482.0
2456940.74919 22.653 1.214 5.66  577.0
2456944.74504 23.342 1.721 4.68  537.0
2456950.77545 103.149 9.999 4.26  415.0
