2456462.93351 99.999 9.999 5.22  323.0
2456467.83110 99.999 9.999 9.99    0.0
2456472.88309 22.642 1.020 5.20  307.0
2456477.85023 21.774 0.476 5.31  331.0
2456480.93336 22.606 0.864 9.99    0.0
2456486.88785 23.744 2.097 3.86  214.0
2456492.85207 23.767 2.623 9.99    0.0
2456494.77963 21.680 0.571 9.99    0.0
2456500.88178 99.999 9.999 7.84  454.0
2456510.83455 21.808 0.428 4.39  285.0
2456516.83190 99.999 9.999 6.93  306.0
2456520.69785 24.842 6.948 5.07  242.0
2456522.64953 99.999 9.999 5.67  457.0
2456526.73260 22.157 0.689 5.09  470.0
2456531.81566 24.836 7.711 9.99    0.0
2456536.77196 22.529 0.607 1.85  200.0
2456538.80465 99.999 9.999 1.85  221.0
2456545.72328 99.999 9.999 4.61  151.0
2456547.67164 99.999 9.999 4.90  178.0
2456551.63582 25.163 13.812 6.51  382.0
2456555.66736 23.213 2.054 5.02  428.0
2456559.64017 21.417 0.256 4.29  205.0
2456562.64431 21.579 0.273 4.24  123.0
2456565.67425 21.826 0.337 3.90  139.0
2456571.64913 23.051 1.232 4.34  231.0
2456576.59356 22.294 0.573 4.50  192.0
2456581.62030 22.953 1.206 3.76  417.0
2456585.69421 22.418 0.992 5.72  377.0
2456589.67899 19.451 0.051 4.04  445.0
2456591.56064 19.476 0.064 6.85  176.0
2456595.59871 18.901 0.027 4.75  172.0
2456597.62354 18.868 0.045 9.99    0.0
2456599.64072 18.702 0.024 9.99    0.0
2456603.56803 18.578 0.025 5.28  250.0
2456608.57237 18.533 0.024 4.78  363.0
2456611.60859 18.546 0.025 2.04  367.0
2456614.57460 18.643 0.031 5.53  450.0
2456614.62615 18.651 0.032 9.99    0.0
2456619.55926 18.784 0.027 4.48  207.0
2456625.55742 19.113 0.044 7.30  214.0
2456631.56014 19.252 0.042 4.83  264.0
2456637.55788 19.626 0.078 6.10  364.0
2456641.55919 19.412 0.055 4.82  389.0
2456648.52985 19.425 0.088 5.04  892.0
2456656.54871 20.235 0.097 4.72  221.0
2456663.54798 19.979 0.108 6.74  301.0
2456668.53996 20.423 0.167 5.55  442.0
2456675.53472 22.964 2.955 9.99    0.0
2456678.53302 20.384 0.232 6.81  589.0
