2456694.55114 20.459 0.168 5.53  473.0
2456832.93923 20.499 0.211 5.35  474.0
2456854.86653 19.549 0.082 4.02  881.0
2456858.83347 19.269 0.050 3.46  291.0
2456863.83136 20.187 0.130 4.66  282.0
2456882.79223 19.764 0.084 3.95  406.0
2456886.79903 20.096 0.124 4.48  413.0
2456890.79064 20.568 0.199 4.74  308.0
2456904.64568 22.678 1.784 9.99    0.0
2456909.68312 20.894 0.360 4.84  695.0
2456920.61428 20.797 0.245 5.60  229.0
2456926.66447 20.354 0.147 4.89  199.0
2456930.64272 20.296 0.146 5.03  292.0
2456937.59927 20.229 0.160 4.42  627.0
2456940.58609 20.438 0.198 4.93  512.0
2456944.55830 19.810 0.083 4.31  260.0
2456949.58015 21.313 0.422 6.11  268.0
