2456351.67130 21.931 0.527 4.97  475.0
2456355.60471 23.051 1.009 4.37  267.0
2456360.61193 23.031 0.889 4.06  307.0
2456369.61725 103.149 9.999 4.04  381.0
2456377.59602 23.263 1.602 3.91  684.0
2456386.56174 22.077 0.574 4.84  407.0
2456394.53031 103.149 9.999 9.99    0.0
2456399.52854 103.149 9.999 4.51  425.0
2456419.48815 103.149 9.999 5.81  377.0
2456514.91672 20.795 0.142 4.92  341.0
2456523.89119 19.264 0.040 4.67  453.0
2456538.90194 19.942 0.058 4.92  240.0
2456545.87358 20.074 0.059 4.58  207.0
2456558.87708 19.816 0.059 4.59  370.0
2456572.84522 20.874 0.120 4.55  210.0
2456579.83221 20.559 0.094 4.29  268.0
2456584.79130 20.811 0.196 4.47  744.0
2456592.76754 20.878 0.171 5.31  339.0
2456609.81738 21.315 0.171 3.95  241.0
2456616.78254 21.758 0.384 4.70  438.0
2456623.82256 23.951 2.195 4.28  303.0
2456629.85776 20.728 0.190 5.50  588.0
2456639.83344 103.149 9.999 5.44  309.0
2456645.83119 22.110 0.544 4.27  478.0
2456649.81514 22.197 0.520 5.14  308.0
2456656.81911 21.972 0.421 5.80  241.0
2456660.84100 103.149 9.999 6.24  278.0
2456668.84199 23.015 1.064 4.55  283.0
2456671.80639 103.149 9.999 5.64  657.0
2456676.79579 24.996 7.860 4.95  459.0
2456681.81195 103.149 9.999 5.57  244.0
2456688.68619 22.368 0.555 4.75  280.0
2456695.70310 103.149 9.999 4.82  257.0
2456701.72851 103.149 9.999 4.94  506.0
2456707.71664 103.149 9.999 4.89  458.0
2456712.71224 27.343 68.202 5.60  335.0
2456716.69290 22.872 0.911 3.69  367.0
2456734.65123 26.900 56.197 5.13  495.0
2456740.62655 22.559 0.703 4.40  348.0
