2457948.92869 22 -1 1.86 559.0
2457955.94632 22 -1 4.08 1411.0
2457959.85920 22 -1 5.60 277.0
2457964.88872 22 -1 5.45 393.0
2457982.89530 22 -1 3.89 305.0
2457987.86409 22 -1 4.55 286.0
2457992.86609 22 -1 4.98 354.0
2457999.92442 22 -1 5.50 983.0
2458002.89542 22 -1 4.61 1532.0
2458007.85233 22 -1 5.54 310.0
2458011.84332 22 -1 5.91 326.0
2458018.79995 22 -1 5.20 298.0
2458027.79113 22 -1 6.53 467.0
2458032.72622 22 -1 5.37 795.0
2458039.71086 22 -1 9.99 0.0
2458045.76362 22 -1 5.69 313.0
2458048.76447 22 -1 4.85 280.0
2458055.65195 22 -1 4.73 438.0
2458066.62431 22 -1 4.82 420.0
2458070.57508 22 -1 4.97 561.0
2458074.61941 22 -1 3.83 406.0
2458079.66429 22 -1 4.00 329.0
2458083.63377 22 -1 4.67 391.0
2458088.63553 22 -1 4.73 611.0
2458095.64847 22 -1 3.90 305.0
2458102.66736 18.775 0.029 1.66 315.0
2458115.69034 22 -1 5.20 302.0
2458121.64314 22 -1 4.37 714.0
2458126.63197 22 -1 5.62 346.0
2458136.61896 22 -1 4.60 388.0
2458143.63798 22 -1 4.58 324.0
2458147.61296 22 -1 6.24 527.0
2458151.56995 22 -1 5.56 505.0
2458175.53049 22 -1 6.58 349.0
2458308.94031 22 -1 4.48 363.0
2458328.87631 22 -1 7.32 701.0
2458333.88831 22 -1 3.75 578.0
2458338.92224 22 -1 5.74 282.0
2458342.91247 22 -1 4.80 312.0
2458347.87755 22 -1 3.94 167.0
2458356.80432 22 -1 3.54 679.0
2458360.76809 22 -1 2.07 437.0
2458367.77791 22 -1 3.83 202.0
2458372.77549 22 -1 5.90 317.0
2458376.86115 22 -1 1.36 310.0
2458383.83034 22 -1 4.39 414.0
2458386.80554 22 -1 3.45 650.0
2458401.73058 22 -1 4.47 152.0
2458408.77272 22 -1 5.24 299.0
2458412.66754 22 -1 6.10 351.0
2458415.70018 22 -1 2.51 687.0
2458418.68738 22 -1 4.10 444.0
2458426.69249 22 -1 4.69 297.0
2458430.65131 22 -1 4.00 250.0
2458435.64772 22 -1 9.99 0.0
2458439.58692 22 -1 7.15 443.0
2458443.59212 22 -1 3.55 530.0
2458447.62136 22 -1 3.50 461.0
2458450.63371 22 -1 3.64 271.0
2458453.63922 22 -1 4.54 326.0
2458456.70386 22 -1 6.88 213.0
2458461.65159 22 -1 4.89 216.0
2458464.64233 22 -1 4.67 281.0
2458467.62758 22 -1 4.78 246.0
2458473.62600 22 -1 3.60 495.0
2458478.60481 22 -1 4.56 199.0
2458486.57600 22 -1 3.98 302.0
2458498.59832 22 -1 5.63 240.0
2458504.67611 22 -1 3.95 207.0
2458508.68799 22 -1 4.35 347.0
2458513.67871 22 -1 4.79 271.0
2458519.61067 22 -1 6.53 234.0
2458526.63705 22 -1 1.91 242.0
