2456525.91224 99.999 9.999 5.46  737.0
2456545.91197 22.986 1.323 4.90  510.0
2456560.90017 22.068 0.604 4.23  768.0
2456571.88820 22.265 0.638 4.34  589.0
2456578.84420 25.110 8.388 4.60  469.0
2456584.73191 23.732 2.723 4.45  802.0
2456589.86445 22.776 0.852 4.26  404.0
2456595.87233 21.919 0.725 6.07  849.0
2456603.78728 99.999 9.999 4.76  309.0
2456604.73090 22.379 0.611 4.26  329.0
2456610.77250 23.663 2.285 4.13  482.0
2456614.82749 21.510 0.285 3.90  601.0
2456617.77483 21.894 0.330 3.69  392.0
2456619.75281 22.474 0.483 3.80  296.0
2456623.79520 23.071 1.091 4.25  370.0
2456629.74963 20.930 0.150 4.05  377.0
2456635.69859 20.166 0.102 5.48  357.0
2456637.73779 20.092 0.078 4.61  351.0
2456639.71997 20.203 0.099 4.99  386.0
2456641.70546 20.057 0.084 4.14  551.0
2456645.70187 20.264 0.097 3.82  543.0
2456647.72443 20.505 0.114 4.29  408.0
2456649.71554 20.452 0.101 4.84  307.0
2456651.66185 20.794 0.117 4.50  204.0
2456655.67293 21.032 0.162 4.79  311.0
2456657.65336 20.733 0.113 4.55  287.0
2456659.63148 20.639 0.119 4.08  294.0
2456661.78022 20.967 0.176 4.97  335.0
2456663.74182 20.763 0.148 4.10  423.0
2456667.65407 20.625 0.155 4.40  621.0
2456670.72899 20.810 0.173 4.60  507.0
2456673.73616 20.649 0.204 5.39  736.0
2456677.76445 21.120 0.190 4.27  405.0
2456681.74444 21.583 0.284 4.93  221.0
2456685.67305 21.690 0.381 5.19  349.0
2456689.70365 103.149 9.999 9.99    0.0
2456692.63372 22.045 0.344 3.98  288.0
2456696.64913 21.636 0.331 4.40  512.0
2456701.62698 22.482 0.748 4.95  413.0
2456704.64322 22.342 0.846 4.88  749.0
2456708.67045 21.590 0.278 4.32  387.0
2456712.61999 21.666 0.286 4.47  303.0
2456716.63021 103.149 9.999 3.66  357.0
2456719.61626 22.026 0.587 7.24  318.0
2456723.61337 22.847 0.873 4.92  309.0
2456727.60709 21.512 0.270 3.75  452.0
2456730.59222 21.619 0.553 6.92  603.0
2456734.56182 21.661 0.382 4.28  500.0
2456737.58517 21.716 0.332 5.23  294.0
2456742.53534 21.449 0.359 5.41  422.0
2456744.51867 22.894 0.968 4.73  379.0
2456745.51715 103.149 9.999 5.41  442.0
2456746.50392 103.149 9.999 1.61  518.0
2456749.49625 22.840 1.317 9.99    0.0
2456752.51548 23.164 1.402 4.33  412.0
