2456147.94098 19.053 0.122 7.80 1567.0
2456157.91147 19.076 0.035 5.79  247.0
2456167.90303 19.419 0.047 5.05  358.0
2456208.80772 21.387 0.211 4.96  204.0
2456211.85845 21.766 0.425 6.35  376.0
2456215.81041 21.684 0.306 5.92  186.0
2456221.86110 22.389 0.713 5.75  334.0
2456225.76120 22.418 0.762 5.65  296.0
2456229.82003 21.806 0.447 4.66  508.0
2456231.79260 22.212 0.612 4.64  529.0
2456244.78921 21.601 0.309 6.05  205.0
2456248.73840 21.823 0.356 5.52  217.0
2456253.79847 23.195 0.905 4.46  207.0
2456267.78106 21.676 0.351 4.68  390.0
2456302.70763 23.549 1.386 4.65  214.0
2456338.58049 25.149 7.569 5.47  219.0
2456348.60815 103.149 9.999 6.31  445.0
2456360.57154 103.149 9.999 4.19  285.0
2456397.48274 21.891 0.513 5.15  509.0
2456508.91333 24.330 4.218 5.24  350.0
2456530.91249 22.186 0.715 7.55  245.0
2456548.83266 23.427 1.296 4.48  259.0
2456580.85234 103.149 9.999 4.69  305.0
