2456879.92550 22 -1 4.62 724.0
2456887.89504 22 -1 4.28 344.0
2456896.86514 22 -1 7.21 476.0
2456910.85305 21.632 0.630 6.74 763.0
2456924.79796 22 -1 4.63 251.0
2456929.83779 22 -1 5.26 377.0
2456936.74246 21.920 0.470 4.74 560.0
2456939.72976 22 -1 4.65 685.0
2456943.74179 22 -1 4.73 283.0
2456950.74042 22 -1 4.36 500.0
2456956.77646 22 -1 6.17 383.0
2456960.78055 22 -1 4.77 396.0
2456965.71261 22 -1 4.87 510.0
2456972.75950 22 -1 5.09 443.0
2456976.79453 21.922 0.418 4.44 452.0
2456979.76978 22 -1 6.02 305.0
2456982.72687 22 -1 3.90 525.0
2456985.72689 22 -1 4.65 406.0
2456990.72527 22 -1 5.92 451.0
2456995.70222 22 -1 3.81 655.0
2456999.73758 22 -1 4.18 528.0
2457003.81523 22 -1 5.36 343.0
2457008.73549 22 -1 4.98 390.0
2457013.75254 22 -1 5.32 378.0
2457017.75505 22 -1 4.82 415.0
2457021.75064 22 -1 5.05 234.0
2457025.68895 22 -1 4.15 620.0
2457029.68939 22 -1 4.63 720.0
2457033.74114 22 -1 6.10 533.0
2457039.71936 22 -1 4.31 369.0
2457045.63655 22 -1 7.10 293.0
2457053.64724 22 -1 6.55 521.0
2457058.67718 21.074 0.354 6.31 788.0
2457064.70362 22 -1 4.74 495.0
2457071.66677 22 -1 4.29 373.0
2457075.67154 22 -1 6.92 343.0
2457079.61031 22 -1 7.23 627.0
2457083.58696 22 -1 4.64 505.0
2457087.59184 22 -1 5.39 847.0
2457091.57597 22 -1 4.52 407.0
2457099.59264 22 -1 4.05 515.0
2457109.53490 22 -1 8.08 625.0
2457112.55615 22 -1 5.79 626.0
2457116.54704 22 -1 6.03 814.0
2457120.51688 22 -1 5.94 658.0
2457126.50034 22 -1 4.62 397.0
2457132.47051 22 -1 5.84 839.0
2457135.48600 22 -1 3.86 614.0
2457140.46829 22 -1 4.33 952.0
2457144.46638 22 -1 7.17 1240.0
2457270.89700 22 -1 4.78 428.0
2457283.79374 19.838 0.066 5.73 275.0
2457291.77204 19.580 0.096 1.73 630.0
2457294.75638 19.626 0.065 4.53 690.0
2457302.84288 20.161 0.105 6.77 331.0
2457308.80989 20.365 0.131 6.95 295.0
2457317.76641 19.897 0.085 6.02 399.0
2457325.72760 20.182 0.107 4.75 605.0
2457338.73758 20.391 0.145 6.58 351.0
2457342.71597 21.088 0.185 4.47 386.0
2457346.70707 20.981 0.211 5.03 457.0
2457354.83965 21.676 0.397 4.60 587.0
2457357.83706 21.248 0.310 6.05 482.0
2457364.74318 22 -1 4.97 357.0
2457367.78206 21.758 0.291 4.42 294.0
2457373.71925 22 -1 5.68 276.0
2457377.78900 22 -1 4.05 392.0
2457382.68681 22 -1 5.88 599.0
2457386.70171 22 -1 3.94 439.0
2457391.70139 22 -1 4.48 353.0
2457399.72734 22 -1 6.50 376.0
2457404.71618 22 -1 4.82 294.0
2457408.68913 21.447 0.352 4.43 806.0
2457410.69155 22 -1 5.14 830.0
2457416.66070 22 -1 5.50 485.0
2457426.67237 22 -1 6.29 468.0
2457432.64950 22 -1 5.98 363.0
