2456352.63984 99.999 9.999 5.62  316.0
2456356.65813 24.554 3.877 4.57  282.0
2456361.59607 22.406 0.496 5.02  244.0
2456373.59643 21.765 0.314 4.29  374.0
2456389.57211 21.765 0.278 4.47  291.0
2456397.54618 22.234 0.618 4.52  453.0
2456402.50588 21.451 0.383 6.33  447.0
2456524.89373 21.683 0.466 5.99  543.0
2456543.90582 23.045 0.917 4.41  293.0
2456555.90143 99.999 9.999 4.89  662.0
2456573.86092 21.244 0.163 4.31  286.0
2456579.86148 99.999 9.999 4.45  278.0
2456584.82043 22.066 0.516 4.29  602.0
2456592.81932 99.999 9.999 5.35  331.0
2456603.84946 21.662 0.295 4.59  295.0
2456612.74814 20.338 0.097 4.30  433.0
2456619.82362 19.980 0.048 3.64  218.0
2456627.85385 19.645 0.051 4.87  339.0
2456635.81781 19.591 0.036 4.29  246.0
2456641.81679 19.949 0.064 3.98  449.0
2456647.82611 20.143 0.072 4.17  320.0
2456649.84426 20.472 0.100 4.71  310.0
2456651.86506 20.849 0.268 5.64  743.0
2456654.85167 20.326 0.077 4.48  253.0
2456660.80134 20.900 0.133 4.71  229.0
2456666.84913 21.255 0.209 5.56  209.0
2456670.80667 21.319 0.223 4.30  392.0
2456674.83422 21.178 0.349 5.34  866.0
2456678.83238 22.169 0.484 3.86  415.0
2456681.84140 20.514 0.115 5.99  246.0
2456687.75718 22.059 0.550 7.24  206.0
2456694.77230 21.642 0.246 4.50  286.0
2456700.71569 21.166 0.208 4.69  408.0
2456703.73151 21.025 0.395 7.62  687.0
2456707.75558 21.599 0.329 4.64  465.0
2456710.72221 21.361 0.208 4.81  304.0
2456715.70189 21.927 0.363 4.65  301.0
2456728.69136 21.298 0.212 4.54  376.0
2456738.65690 24.096 2.993 4.01  440.0
