2456352.53535 22.317 0.722 9.99    0.0
2456354.53278 99.999 9.999 9.99    0.0
2456363.51080 99.999 9.999 5.88  364.0
2456486.91783 22.722 0.664 5.44  201.0
2456517.89918 99.999 9.999 9.99    0.0
2456521.78411 99.999 9.999 2.02  334.0
2456524.86231 99.999 9.999 9.99    0.0
2456530.86742 99.999 9.999 1.75  187.0
2456538.86269 99.999 9.999 9.99    0.0
2456543.86105 23.329 1.157 3.01  177.0
2456548.77369 23.777 1.483 1.57  167.0
2456600.70056 19.996 0.048 9.99    0.0
2456605.67459 19.866 0.066 1.73  217.0
2456610.68031 19.776 0.058 9.99    0.0
2456613.70598 20.047 0.108 9.99    0.0
2456617.69353 19.925 0.068 2.11  241.0
2456640.67228 20.583 0.122 1.34  343.0
2456655.52953 21.783 0.698 2.40  888.0
