2456438.89974 21.906 0.772 9.99    0.0
2456462.93979 22.991 1.342 9.99    0.0
2456467.83828 23.664 2.782 1.93  591.0
2456472.88972 24.369 4.776 1.69  320.0
2456477.85641 22.382 0.682 1.33  327.0
2456480.93958 99.999 9.999 9.99    0.0
2456486.89406 99.999 9.999 9.99    0.0
2456492.85825 99.999 9.999 9.99    0.0
2456494.78579 21.617 0.475 9.99    0.0
2456500.88792 99.999 9.999 6.84  495.0
2456510.84068 23.160 1.264 2.03  327.0
2456516.83804 99.999 9.999 9.99    0.0
2456520.70396 22.750 0.783 5.19  255.0
2456522.65567 99.999 9.999 6.53  468.0
2456526.73871 23.000 1.396 5.85  507.0
2456531.82181 99.999 9.999 5.23  294.0
2456536.77811 22.029 0.317 3.79  234.0
2456538.81077 99.999 9.999 6.05  263.0
2456545.72938 22.575 0.505 4.68  184.0
2456547.67778 99.999 9.999 5.99  208.0
2456551.64192 99.999 9.999 9.99    0.0
2456555.67348 21.711 0.433 1.97  456.0
2456559.64629 99.999 9.999 9.99    0.0
2456562.65045 99.999 9.999 4.49  136.0
2456565.68077 24.483 2.564 1.68  152.0
2456571.65525 99.999 9.999 9.99    0.0
2456576.59973 99.999 9.999 9.99    0.0
2456581.62648 21.320 0.238 4.62  457.0
2456585.68528 20.631 0.187 6.65  406.0
2456589.68761 19.739 0.053 3.55  437.0
2456591.56681 19.863 0.088 8.41  199.0
2456595.60489 19.839 0.053 5.09  224.0
2456597.62555 19.883 0.091 9.99    0.0
2456599.64272 19.819 0.051 4.39  285.0
2456603.57423 19.850 0.061 1.89  283.0
2456608.57860 20.259 0.082 4.04  376.0
2456611.61482 20.646 0.165 6.04  393.0
2456614.58085 20.724 0.174 5.32  497.0
2456614.63238 20.597 0.163 5.15  569.0
2456619.56552 21.344 0.213 5.27  228.0
2456625.56369 20.403 0.104 6.06  232.0
2456631.56643 20.798 0.157 1.63  302.0
2456637.56418 21.071 0.251 9.99    0.0
2456641.56598 20.640 0.151 9.99    0.0
2456648.53621 21.898 0.607 9.99    0.0
2456656.54669 21.591 0.267 9.99    0.0
2456663.59021 21.774 0.420 1.83  379.0
2456668.54637 23.561 2.447 9.99    0.0
2456675.54114 103.149 9.999 9.99    0.0
2456678.55252 22.432 0.793 9.99    0.0
