2456102.93236 24.419 4.629 9.99    0.0
2456110.79127 99.999 9.999 6.16  539.0
2456113.92936 23.525 1.541 4.15  488.0
2456117.90701 22.984 1.063 2.20  346.0
2456120.93640 22.881 1.012 1.56  249.0
2456127.86164 22.296 0.358 9.99    0.0
2456133.85846 23.092 1.237 9.99    0.0
2456138.69033 24.625 7.830 9.99    0.0
2456140.85901 21.613 0.439 9.99    0.0
2456147.85436 24.318 3.838 1.46  227.0
2456151.84755 23.869 1.980 9.99    0.0
2456159.80950 23.127 1.055 9.99    0.0
2456164.75829 22.976 0.885 1.84  253.0
2456167.76452 99.999 9.999 9.99    0.0
2456168.80882 21.406 0.477 1.71  856.0
2456171.81597 99.999 9.999 4.89  348.0
2456173.82021 22.780 1.214 1.91  309.0
2456174.86654 21.766 0.404 6.31  305.0
2456181.82532 23.967 1.713 4.89  159.0
2456183.76909 22.708 0.623 5.93  132.0
2456184.85302 24.169 1.930 4.83  146.0
2456191.79433 24.047 1.839 5.02  137.0
2456196.71162 23.281 1.169 4.80  293.0
2456200.75888 23.640 1.843 4.97  355.0
2456202.66424 22.195 0.760 7.12  338.0
2456205.67490 24.500 3.661 1.73  195.0
2456205.70454 99.999 9.999 6.62  193.0
2456207.70491 99.999 9.999 9.99    0.0
2456208.68724 22.578 0.819 9.99    0.0
2456211.72024 24.091 2.320 5.62  189.0
2456213.69883 22.149 0.603 9.86  172.0
2456213.72444 99.999 9.999 6.91  167.0
2456216.65226 22.957 0.759 5.04  200.0
2456219.66385 25.082 5.765 5.91  171.0
2456223.69479 22.039 0.496 6.22  313.0
2456229.59858 21.333 0.321 5.94  455.0
2456231.61821 20.143 0.090 5.66  370.0
2456233.63053 19.399 0.043 1.93  264.0
2456235.63394 19.015 0.025 1.46  217.0
2456237.66789 18.816 0.022 4.43  292.0
2456239.62275 18.852 0.028 6.36  164.0
2456241.69730 18.824 0.028 6.96  184.0
2456243.60688 18.978 0.027 1.87  228.0
2456245.60610 18.996 0.025 1.87  248.0
2456247.64488 19.020 0.026 4.64  211.0
2456249.65036 19.260 0.037 6.24  198.0
2456251.68183 19.535 0.037 4.31  217.0
2456253.64970 19.722 0.055 5.37  251.0
2456255.64382 19.746 0.057 3.06  303.0
2456257.66354 19.859 0.086 6.36  408.0
2456259.65283 19.688 0.083 5.85  704.0
2456262.60575 19.551 0.054 5.59  357.0
2456266.62662 19.481 0.040 5.97  183.0
2456271.57287 19.597 0.035 4.80  170.0
2456275.58093 19.893 0.046 3.96  169.0
2456283.63843 20.601 0.106 4.59  313.0
2456287.61239 20.386 0.120 5.71  369.0
2456295.65183 20.910 0.190 1.40  249.0
2456298.57643 20.958 0.165 6.44  179.0
2456305.57743 21.023 0.186 6.42  168.0
2456312.56512 21.014 0.217 6.30  278.0
2456320.54325 22.155 0.817 7.68  327.0
2456321.56241 21.694 0.392 9.99    0.0
2456326.54113 21.557 0.259 6.07  181.0
2456464.92926 24.943 5.262 5.39  243.0
2456473.89907 22.532 0.651 1.67  220.0
2456479.91353 103.149 9.999 6.28  160.0
2456487.91564 23.616 1.110 3.58  235.0
2456490.93478 22.197 0.412 1.49  233.0
2456496.89943 103.149 9.999 6.18  440.0
2456498.89241 103.149 9.999 9.99    0.0
2456508.84070 22.589 0.717 5.71  258.0
2456515.83033 22.756 0.490 4.49  147.0
2456519.75978 22.815 0.660 5.55  164.0
2456522.75844 23.530 1.596 5.53  266.0
2456525.76699 103.149 9.999 6.17  495.0
2456532.81934 22.097 0.414 5.92  166.0
2456534.87731 22.613 0.475 4.30  195.0
2456546.76863 103.149 9.999 4.23  118.0
2456548.72912 22.630 0.470 5.02  169.0
2456552.66567 103.149 9.999 9.18  317.0
2456555.70276 21.644 0.379 6.99  341.0
2456559.67595 103.149 9.999 6.09  160.0
2456562.71309 23.389 0.945 5.49  118.0
2456565.71028 23.828 1.226 4.90  111.0
2456571.68499 103.149 9.999 4.77  176.0
2456576.71394 103.149 9.999 4.78  136.0
2456581.68987 22.037 0.435 5.13  338.0
2456585.70248 22.590 0.799 5.78  296.0
2456590.61244 103.149 9.999 8.06  176.0
2456595.58447 103.149 9.999 6.81  161.0
2456603.62601 22.361 0.541 5.80  195.0
2456609.59866 103.149 9.999 5.77  309.0
2456614.66305 23.078 1.140 4.57  403.0
2456618.59640 103.149 9.999 5.48  208.0
2456625.59486 23.176 0.919 5.30  140.0
2456633.59524 21.696 0.354 6.09  315.0
2456638.60189 103.149 9.999 5.39  248.0
2456644.57788 23.321 1.659 5.47  296.0
2456650.54222 24.908 4.132 4.05  197.0
2456655.59555 22.447 0.469 4.74  205.0
2456660.59939 22.054 0.543 2.75  214.0
2456667.58728 23.349 1.480 5.18  375.0
2456671.59057 103.149 9.999 2.02  383.0
2456676.55360 22.054 0.477 1.92  170.0
2456679.55587 22.044 0.455 1.85  164.0
2456691.57361 103.149 9.999 5.59  251.0
2456697.53839 22.412 0.655 5.62  289.0
