2456524.89157 27.506 113.929 6.56  522.0
2456543.90371 22.126 0.407 4.54  273.0
2456555.89936 22.229 0.768 5.15  563.0
2456573.85854 99.999 9.999 4.56  277.0
2456579.85944 99.999 9.999 3.95  259.0
2456584.81842 99.999 9.999 4.73  591.0
2456592.81730 22.091 0.498 5.39  305.0
2456603.84745 99.999 9.999 5.01  288.0
2456612.74614 99.999 9.999 4.77  404.0
2456619.82165 23.758 1.494 3.83  212.0
2456627.85189 99.999 9.999 4.44  283.0
2456635.81584 25.100 5.564 4.35  237.0
2456641.81482 21.624 0.319 4.31  434.0
2456647.82412 99.999 9.999 4.49  306.0
2456649.84228 23.036 1.274 5.77  299.0
2456651.86310 23.051 1.738 5.89  557.0
2456654.84968 24.841 5.177 5.39  235.0
2456660.79937 22.737 0.747 5.15  213.0
2456666.84717 99.999 9.999 6.53  200.0
2456670.80469 22.829 0.933 4.69  387.0
2456674.83221 21.387 0.478 6.27  836.0
2456678.83039 99.999 9.999 4.58  397.0
2456681.83939 25.285 9.780 6.60  237.0
2456687.75517 20.226 0.089 6.18  197.0
2456694.77028 18.953 0.025 5.36  262.0
2456694.77028 18.945 0.025 5.36  262.0
2456700.71367 19.027 0.033 5.34  390.0
2456703.72949 19.519 0.096 7.57  650.0
2456707.75354 19.193 0.041 5.39  444.0
2456710.72016 19.463 0.045 5.71  289.0
2456715.69981 19.875 0.068 5.71  291.0
2456728.68927 19.485 0.050 5.66  364.0
2456738.57071 19.937 0.069 4.88  331.0
2456738.65477 20.070 0.079 4.32  422.0
2456742.56666 20.470 0.102 4.66  290.0
2456744.57251 20.736 0.137 5.28  318.0
2456745.49243 20.603 0.175 6.17  391.0
2456745.53984 20.294 0.122 6.19  344.0
2456746.54295 20.495 0.161 6.31  360.0
2456747.53327 20.373 0.133 6.95  281.0
2456749.53076 20.536 0.126 6.64  230.0
2456750.59396 20.255 0.101 6.05  283.0
2456751.50002 21.028 0.181 4.61  304.0
2456752.56242 20.712 0.148 5.38  319.0
2456753.51168 20.736 0.171 5.74  372.0
2456754.49376 20.996 0.189 5.34  306.0
2456756.49633 20.770 0.145 4.82  372.0
2456761.48601 22.071 0.732 6.30  502.0
2456890.91567 103.149 9.999 8.21  442.0
2456922.87089 103.149 9.999 6.09  440.0
2456928.83932 103.149 9.999 5.42  341.0
2456932.85910 103.149 9.999 5.43  413.0
2456938.88058 21.838 0.626 6.12  550.0
2456943.86874 24.594 4.769 4.81  351.0
