2456150.92936 22.058 1.009 7.30  542.0
2456158.90438 103.149 9.999 5.62  565.0
2456246.80511 18.755 0.022 4.73  256.0
2456247.82342 18.745 0.021 4.53  287.0
2456249.83039 18.781 0.020 4.22  212.0
2456252.83641 18.880 0.031 6.22  254.0
2456255.83663 19.131 0.026 4.50  204.0
2456258.81732 19.457 0.060 6.02  438.0
2456262.83668 19.587 0.053 4.85  400.0
2456263.83772 19.639 0.043 4.01  369.0
2456268.82976 19.486 0.049 1.76  222.0
2456272.81967 19.258 0.041 5.67  263.0
2456276.82071 19.458 0.041 4.89  267.0
2456280.84630 19.897 0.068 5.47  290.0
2456286.77273 20.229 0.087 4.55  351.0
2456292.82858 20.548 0.153 5.34  492.0
2456296.82822 20.946 0.181 6.34  252.0
2456297.80267 20.647 0.215 6.95  456.0
2456302.80865 20.797 0.152 5.09  306.0
2456305.79553 21.364 0.306 5.99  343.0
2456311.72956 21.218 0.181 4.40  258.0
2456318.71525 21.176 0.270 5.73  466.0
2456330.60641 22.741 1.146 1.17  236.0
2456336.58490 23.134 1.422 7.27  152.0
2456342.63437 21.623 0.341 5.64  271.0
2456352.62098 103.149 9.999 4.35  300.0
2456356.63929 103.149 9.999 5.05  318.0
2456361.57720 22.154 0.412 4.80  272.0
2456371.59881 103.149 9.999 4.60  380.0
2456381.57562 103.149 9.999 4.52  482.0
2456389.55255 103.149 9.999 4.63  297.0
2456397.52658 103.149 9.999 5.13  426.0
2456402.48655 103.149 9.999 6.97  469.0
2456519.92242 22.432 0.835 5.46  477.0
2456523.92129 103.149 9.999 5.93  406.0
2456543.88695 24.140 2.957 5.13  284.0
2456555.88270 103.149 9.999 5.48  479.0
2456573.83973 22.594 0.578 5.00  229.0
2456579.84264 103.149 9.999 4.31  280.0
2456584.80194 103.149 9.999 4.56  646.0
