2456871.92099 22 -1 5.58 449.0
2456887.91891 21.832 0.393 4.56 373.0
2456896.88970 22 -1 6.18 416.0
2456907.87184 22 -1 4.48 649.0
2456926.80156 22 -1 4.86 344.0
2456932.81022 22 -1 5.78 298.0
2456938.79567 22 -1 4.69 681.0
2456942.79316 22 -1 4.54 396.0
2456950.84395 22 -1 3.84 372.0
2456956.76766 22 -1 5.90 379.0
2456956.84679 21.641 0.372 4.66 441.0
2456961.84138 22 -1 4.85 462.0
2456967.71279 22 -1 6.93 754.0
2456973.71826 22 -1 5.20 361.0
2456980.75521 22 -1 3.82 358.0
2456987.78616 22 -1 5.43 369.0
2456992.75833 22 -1 4.90 267.0
2456997.76408 22 -1 4.88 683.0
2457002.70789 22 -1 4.93 335.0
2457007.71921 22 -1 5.34 355.0
2457013.67258 22 -1 5.21 361.0
2457016.77825 22 -1 5.08 301.0
2457020.78032 22 -1 4.07 733.0
2457024.75815 22 -1 5.19 406.0
2457028.71132 22 -1 4.69 683.0
2457033.76538 22 -1 4.93 514.0
2457037.73892 22 -1 4.12 375.0
2457042.73649 22 -1 5.29 181.0
2457046.73769 22 -1 6.05 207.0
2457051.72823 22 -1 4.13 411.0
2457056.66864 22 -1 4.48 735.0
2457062.66034 21.457 0.333 5.10 416.0
2457069.65649 22 -1 5.35 444.0
2457074.66764 21.559 0.434 6.63 359.0
2457080.58394 22 -1 4.70 448.0
2457083.61068 22 -1 4.93 490.0
2457086.61881 22 -1 4.12 898.0
2457091.59965 22 -1 5.44 421.0
2457103.56763 22 -1 3.81 349.0
2457112.57999 22 -1 6.23 605.0
2457115.57454 22 -1 5.31 779.0
2457119.53461 22 -1 5.79 633.0
2457126.52357 22 -1 4.91 372.0
2457131.52813 22 -1 5.16 615.0
2457134.49841 22 -1 6.18 504.0
2457137.52831 22 -1 4.99 564.0
2457143.49298 22 -1 6.01 969.0
2457277.90020 22 -1 6.60 363.0
2457287.90032 22 -1 6.40 424.0
2457292.83291 22 -1 6.43 698.0
2457294.79589 22 -1 4.66 622.0
2457297.79481 22 -1 6.39 452.0
2457304.87369 18.319 0.020 6.04 250.0
2457312.79166 18.498 0.023 5.39 344.0
2457319.77027 18.694 0.042 7.14 532.0
2457322.74301 18.595 0.038 6.33 767.0
2457327.84694 18.593 0.031 5.98 441.0
2457339.75707 18.690 0.022 4.20 326.0
2457345.71557 18.708 0.028 5.66 287.0
2457354.79240 18.700 0.030 4.59 574.0
2457361.81525 18.711 0.027 5.52 353.0
2457366.68782 18.714 0.026 4.83 313.0
2457373.84112 18.759 0.029 5.97 286.0
2457377.81301 18.820 0.031 5.12 400.0
2457382.71124 18.895 0.036 4.84 572.0
2457385.72467 19.004 0.035 5.68 353.0
2457390.74648 19.416 0.042 4.94 304.0
2457399.75108 20.232 0.163 7.51 380.0
2457404.74067 20.511 0.127 5.51 303.0
2457408.71377 21.166 0.261 4.67 693.0
2457410.71515 20.569 0.191 5.21 824.0
2457413.67791 20.952 0.278 6.49 495.0
2457416.68479 20.472 0.119 4.38 476.0
2457424.62716 20.618 0.117 4.48 280.0
2457427.66273 20.491 0.137 4.91 473.0
2457431.65292 20.849 0.179 4.40 485.0
2457435.64650 20.787 0.166 4.51 497.0
2457439.65268 20.773 0.175 4.13 623.0
2457443.62429 21.076 0.189 3.53 557.0
2457449.63001 20.631 0.164 5.02 400.0
2457453.60446 20.571 0.111 4.60 242.0
2457462.61893 20.853 0.133 3.71 357.0
2457466.56660 20.936 0.264 5.99 557.0
2457472.57338 21.595 0.495 5.36 655.0
2457476.52907 21.101 0.206 5.16 315.0
2457488.48287 21.388 0.318 5.44 411.0
2457499.50603 21.111 0.295 4.85 758.0
2457507.47825 21.176 0.271 5.33 452.0
2457637.88881 22 -1 5.90 333.0
2457645.84401 21.544 0.362 5.02 450.0
2457648.83759 22 -1 4.81 610.0
2457651.84999 22 -1 4.79 428.0
2457655.85153 21.828 0.357 4.13 334.0
2457659.87701 21.964 0.505 5.35 326.0
2457663.81848 22 -1 3.61 297.0
2457667.85376 22 -1 4.75 269.0
2457673.79439 22 -1 4.55 301.0
2457684.81008 21.519 0.500 6.92 436.0
2457691.75306 22 -1 5.33 226.0
2457700.75268 22 -1 5.09 461.0
2457705.71735 22 -1 5.06 663.0
2457709.67618 22 -1 4.20 365.0
2457713.76864 22 -1 5.49 428.0
2457719.76182 21.894 0.391 5.00 248.0
