2457413.72518 22 -1 9.99 0.0
2457415.74492 22 -1 8.05 274.0
2457424.71342 22 -1 4.53 268.0
2457428.68892 22 -1 4.58 347.0
2457433.68522 22 -1 4.49 208.0
2457437.67904 22 -1 4.73 411.0
2457441.66446 22 -1 3.76 830.0
2457445.64325 22 -1 4.84 363.0
2457450.64615 22 -1 5.02 325.0
2457456.63737 22 -1 6.00 380.0
2457463.62519 22 -1 4.17 280.0
2457470.56493 22 -1 4.57 686.0
2457474.58796 22 -1 4.82 406.0
2457481.54334 22 -1 6.12 309.0
2457492.49650 22 -1 5.27 317.0
2457645.87086 22 -1 5.00 367.0
2457650.86685 22 -1 5.15 453.0
2457654.85445 22 -1 9.99 0.0
2457658.86535 19.546 0.049 4.51 311.0
2457663.86107 19.274 0.032 3.84 268.0
2457684.83684 19.201 0.044 5.59 348.0
2457691.84487 19.332 0.064 5.78 587.0
2457699.82517 19.258 0.043 4.55 415.0
2457702.70725 19.349 0.041 4.42 353.0
2457705.77554 19.098 0.053 4.24 859.0
2457708.75099 19.332 0.049 4.21 625.0
2457710.76376 19.240 0.037 3.84 376.0
2457713.81078 19.192 0.040 4.94 373.0
2457724.82073 19.322 0.037 4.66 233.0
