2456348.52701 103.149 9.999 9.99    0.0
2456352.52694 23.326 2.494 1.84  270.0
2456361.53095 25.441 12.002 9.99    0.0
2456369.51729 22.168 0.632 4.01  430.0
2456376.49237 103.149 9.999 1.62  890.0
2456388.48474 103.149 9.999 6.36  631.0
2456486.90957 22.207 0.572 9.99    0.0
2456500.90933 103.149 9.999 9.99    0.0
2456509.86174 20.900 0.162 4.39  349.0
2456517.89084 20.176 0.117 6.96  273.0
2456521.77577 19.830 0.071 4.48  487.0
2456524.85394 20.177 0.113 4.47  645.0
2456530.84865 20.508 0.145 6.27  282.0
2456538.85430 20.581 0.173 1.59  276.0
2456543.85263 20.812 0.140 4.71  280.0
2456548.76526 20.771 0.125 3.87  236.0
2456555.80778 20.745 0.215 5.50  528.0
2456560.78354 21.508 0.239 4.01  248.0
2456563.74601 21.155 0.206 4.62  298.0
2456568.80768 22.007 0.517 6.38  208.0
2456572.72875 21.357 0.230 4.98  242.0
2456577.79447 21.969 0.412 4.76  270.0
2456582.69455 21.528 0.320 3.83  546.0
2456585.76193 21.580 0.455 5.94  445.0
2456592.69425 22.300 0.635 5.05  316.0
2456600.69196 103.149 9.999 6.87  303.0
2456605.66601 103.149 9.999 6.48  335.0
2456610.67171 103.149 9.999 5.05  447.0
2456613.69735 24.239 5.250 8.62  585.0
2456617.68492 21.699 0.335 4.55  365.0
2456625.64927 25.256 8.474 4.77  239.0
2456633.68306 21.764 0.378 2.93  479.0
2456640.66367 21.968 0.617 5.42  526.0
2456648.62404 103.149 9.999 4.70  392.0
2456655.56838 22.068 0.563 5.95  257.0
2456661.70567 103.149 9.999 5.80  415.0
2456666.65056 103.149 9.999 9.99    0.0
2456672.59829 103.149 9.999 1.19  537.0
2456677.63320 103.149 9.999 4.31  465.0
2456689.59943 103.149 9.999 9.99    0.0
2456693.54693 20.630 0.230 7.33  347.0
2456697.57863 21.659 0.369 4.45  373.0
2456702.57973 103.149 9.999 9.99    0.0
2456706.60102 21.987 0.592 4.77  443.0
2456709.56246 103.149 9.999 5.52  278.0
2456713.53064 103.149 9.999 6.76  325.0
2456724.57581 103.149 9.999 5.88  413.0
