2456110.92638 21.467 0.354 6.05  496.0
2456123.90129 103.149 9.999 4.91  257.0
2456131.88625 22.554 0.859 9.99    0.0
2456138.83111 103.149 9.999 7.30  537.0
2456147.90543 103.149 9.999 8.37  314.0
2456152.87678 103.149 9.999 6.47  221.0
2456160.90569 24.474 4.451 6.63  248.0
2456167.88719 26.222 28.412 5.41  362.0
2456172.88065 23.060 1.484 4.18  537.0
2456179.84167 103.149 9.999 8.47  372.0
2456183.86057 21.068 0.177 5.16  177.0
2456185.79855 20.215 0.090 8.04  227.0
2456189.86324 19.495 0.081 8.88  218.0
2456191.84436 19.173 0.035 5.72  259.0
2456196.80328 19.379 0.048 5.09  453.0
2456200.82204 19.310 0.066 7.33  507.0
2456208.75993 19.765 0.069 7.42  247.0
2456212.79368 20.125 0.104 5.27  351.0
2456214.82203 20.480 0.187 7.52  355.0
2456216.79265 20.033 0.075 3.93  267.0
2456218.84984 19.836 0.069 9.99    0.0
2456220.74205 20.130 0.093 5.39  254.0
2456221.76991 20.002 0.104 9.99    0.0
2456226.72575 20.012 0.113 1.81  409.0
2456231.69723 20.046 0.109 7.33  559.0
2456233.75952 20.347 0.117 4.79  367.0
2456235.73960 20.114 0.080 4.02  329.0
2456237.80421 20.358 0.129 4.33  482.0
2456239.73732 20.339 0.144 5.92  277.0
2456242.80393 20.391 0.109 5.85  291.0
2456245.70893 20.930 0.191 5.63  329.0
2456248.68399 21.197 0.243 6.66  234.0
2456250.70912 20.609 0.123 4.54  283.0
2456253.69913 21.548 0.364 7.22  312.0
2456256.72648 21.389 0.359 7.09  448.0
2456259.73979 20.937 0.314 8.64  648.0
2456262.63391 21.113 0.278 7.26  506.0
2456265.69514 21.875 0.449 5.13  261.0
2456269.69626 23.982 2.884 5.01  275.0
2456273.62818 21.161 0.223 5.88  233.0
2456279.69610 20.907 0.176 5.46  302.0
2456282.68143 21.522 0.384 6.85  387.0
2456283.68783 22.156 0.660 6.94  391.0
2456286.61025 20.774 0.174 6.88  393.0
2456290.66021 21.855 0.532 6.95  519.0
2456295.69725 24.883 8.320 9.14  325.0
2456299.63195 22.641 1.068 6.07  361.0
2456305.65630 22.771 1.263 7.92  231.0
2456312.60692 22.453 1.010 6.11  399.0
2456321.61791 103.149 9.999 7.84  352.0
2456332.55586 25.030 8.681 7.00  175.0
2456339.53456 103.149 9.999 7.42  236.0
2456342.60692 103.149 9.999 8.44  329.0
2456348.53756 103.149 9.999 7.02  440.0
2456352.53747 103.149 9.999 7.80  285.0
2456355.52968 24.585 5.869 6.58  386.0
2456361.54144 21.507 0.342 6.35  348.0
2456369.52799 21.538 0.372 5.60  387.0
2456376.50306 22.989 2.356 8.19  613.0
2456388.49540 103.149 9.999 7.83  440.0
2456486.91997 22.738 0.914 6.81  267.0
2456500.92456 103.149 9.999 8.60  467.0
2456509.87217 22.576 0.824 9.99    0.0
2456517.90128 103.149 9.999 7.59  235.0
2456521.78621 103.149 9.999 7.63  429.0
2456524.86439 103.149 9.999 7.26  563.0
2456530.86948 23.649 2.405 7.37  247.0
2456538.86471 103.149 9.999 7.03  249.0
2456543.86308 24.724 6.036 6.78  235.0
2456548.77573 103.149 9.999 1.83  222.0
2456555.81871 103.149 9.999 4.80  478.0
2456560.79401 22.756 0.883 5.99  225.0
2456563.75650 23.445 1.833 5.97  273.0
2456568.81820 103.149 9.999 7.78  197.0
2456572.73926 103.149 9.999 6.46  211.0
2456577.80497 21.873 0.377 5.11  224.0
2456582.70509 21.432 0.327 5.87  476.0
2456585.77247 103.149 9.999 7.12  407.0
