2457390.56852 22 -1 9.99 0.0
2457397.54973 22 -1 5.43 316.0
2457403.53231 21.772 0.778 1.63 1500.0
2457406.56082 22 -1 1.81 434.0
2457561.94497 21.942 0.700 1.28 1192.0
2457566.88744 22 -1 9.99 0.0
2457570.88529 22 -1 1.79 335.0
2457581.92690 22 -1 1.74 237.0
2457587.93108 22 -1 1.60 297.0
2457590.82055 22 -1 4.89 672.0
2457599.86542 22 -1 5.51 285.0
2457603.81591 22 -1 4.96 185.0
2457607.81665 22 -1 1.45 188.0
2457611.77280 22 -1 9.99 0.0
2457617.77540 22 -1 6.21 569.0
2457622.75135 22 -1 4.76 302.0
2457624.82698 21.101 0.195 5.78 232.0
2457629.75858 20.981 0.162 5.75 186.0
2457632.72686 21.109 0.165 1.87 207.0
2457636.72660 20.552 0.132 9.99 0.0
2457639.67894 20.503 0.081 1.30 152.0
2457646.73104 20.563 0.188 4.79 869.0
2457649.70173 20.658 0.138 4.43 506.0
2457652.65958 20.564 0.102 4.10 320.0
2457656.64437 20.876 0.137 1.53 265.0
