2457411.55075 22 -1 6.59 771.0
2457435.52839 22 -1 4.96 503.0
2457441.52008 20.995 0.339 5.00 922.0
2457560.92023 22 -1 6.86 620.0
2457568.88084 21.525 0.457 6.80 410.0
2457581.87746 22 -1 5.25 273.0
2457584.92391 22 -1 5.38 239.0
2457589.93004 22 -1 1.82 714.0
2457593.88639 22 -1 6.29 353.0
2457599.89224 22 -1 1.49 339.0
2457603.84298 22 -1 4.85 232.0
2457607.84355 22 -1 4.46 205.0
2457610.88474 22 -1 4.29 348.0
2457616.82644 22 -1 4.45 494.0
2457621.80839 22 -1 4.82 423.0
2457624.79971 22 -1 6.56 252.0
2457626.82192 22 -1 4.55 340.0
2457630.77633 21.808 0.354 6.08 216.0
2457633.77833 22 -1 1.71 238.0
2457637.77460 22 -1 5.11 293.0
2457643.70147 22 -1 5.78 343.0
2457647.71741 22 -1 4.30 677.0
2457650.72404 22 -1 5.38 377.0
2457653.72944 22 -1 4.93 360.0
2457657.68025 22 -1 4.22 264.0
2457660.67164 22 -1 6.39 230.0
2457663.66238 22 -1 4.25 276.0
2457667.64757 22 -1 4.47 266.0
2457675.62380 22 -1 1.14 793.0
2457682.67411 22 -1 4.48 379.0
2457686.64791 21.949 0.728 7.49 409.0
2457691.61033 22 -1 4.85 264.0
2457697.63597 22 -1 4.62 268.0
2457700.58967 22 -1 4.51 468.0
2457703.55943 22 -1 4.40 415.0
2457707.55762 21.964 0.632 4.30 773.0
2457710.57728 22 -1 5.49 274.0
2457713.54010 22 -1 5.23 239.0
2457717.60533 21.780 0.380 1.72 251.0
2457734.63020 20.867 0.208 4.63 646.0
2457738.55481 21.658 0.375 5.34 427.0
2457743.57333 20.650 0.149 5.97 313.0
2457750.55030 20.532 0.097 4.95 226.0
2457743.57333 20.629 0.147 5.97 313.0
2457750.55030 20.507 0.095 4.95 226.0
2457755.54886 20.697 0.135 6.44 198.0
2457760.53812 20.748 0.155 4.82 379.0
2457764.57533 20.827 0.204 4.84 641.0
2457769.52508 21.097 0.297 9.99 0.0
2457773.52219 21.147 0.200 5.17 308.0
