2457412.73091 22 -1 5.22 859.0
2457425.72712 22 -1 5.60 289.0
2457429.69419 22 -1 4.00 511.0
2457435.70304 22 -1 4.82 772.0
2457444.63052 22 -1 4.74 508.0
2457447.66107 22 -1 3.72 347.0
2457451.64095 22 -1 4.14 347.0
2457461.64147 22 -1 6.44 237.0
2457467.59134 22 -1 6.04 551.0
2457473.58003 22 -1 4.84 615.0
2457500.49946 22 -1 4.79 743.0
2457500.52491 21.448 0.450 5.05 864.0
2457643.87117 21.863 0.586 6.78 344.0
2457649.88607 22 -1 3.77 529.0
2457653.88096 22 -1 2.85 399.0
2457657.87748 22 -1 4.17 265.0
2457661.87803 22 -1 4.79 421.0
2457666.85604 22 -1 5.24 261.0
2457683.85879 22 -1 6.36 1468.0
2457698.82454 22 -1 5.50 273.0
2457701.71555 22 -1 4.94 338.0
2457705.76356 22 -1 4.50 735.0
2457708.73879 22 -1 4.56 704.0
2457712.75662 21.737 0.401 5.33 391.0
2457717.85708 22 -1 6.22 491.0
2457724.84974 22 -1 5.96 253.0
2457733.84914 22 -1 5.10 576.0
2457737.75843 22 -1 4.71 1234.0
2457740.79977 22 -1 5.79 422.0
2457745.69489 22 -1 4.79 257.0
2457746.79896 22 -1 5.42 231.0
2457750.79067 21.726 0.405 6.32 274.0
2457755.67239 19.583 0.049 5.46 195.0
2457745.69489 22 -1 4.79 257.0
2457746.79896 22 -1 5.42 231.0
2457750.79067 21.693 0.393 6.32 274.0
2457755.67239 19.574 0.049 5.46 195.0
2457760.77640 18.977 0.044 7.14 318.0
2457763.75874 18.862 0.030 4.60 484.0
2457768.76036 18.950 0.045 4.64 805.0
2457772.75274 19.078 0.040 5.15 527.0
2457782.69499 19.632 0.069 5.69 475.0
2457785.66054 19.519 0.035 3.95 212.0
