2456834.94959 22 -1 5.51 1120.0
2456842.87712 22 -1 6.46 411.0
2456850.86015 22 -1 7.50 774.0
2456859.86013 22 -1 6.22 371.0
2456870.90021 22 -1 5.82 398.0
2456878.86207 21.643 0.547 7.27 530.0
2456883.82185 22 -1 5.39 504.0
2456889.79646 22 -1 5.42 230.0
2456896.79888 22 -1 7.51 333.0
2456907.74721 22 -1 4.92 528.0
2456912.76424 22 -1 5.18 411.0
2456920.70164 22 -1 7.10 179.0
2456925.75861 22 -1 5.31 186.0
2456930.70120 22 -1 5.04 206.0
2456936.67186 22 -1 5.41 501.0
2456940.66973 22 -1 5.51 474.0
2456943.62157 21.062 0.183 5.10 302.0
2456949.66708 19.895 0.067 5.82 257.0
2456951.70240 20.374 0.103 4.97 348.0
2456954.67345 19.535 0.037 3.94 323.0
2456957.66974 20.343 0.114 7.12 228.0
2456961.72134 20.103 0.090 5.85 311.0
2456965.67377 20.044 0.086 4.86 486.0
2456969.67721 20.968 0.203 5.12 485.0
2456972.72387 19.831 0.070 1.80 344.0
2456976.65160 19.382 0.055 9.99 0.0
2456979.68313 19.761 0.050 4.82 298.0
2456980.61134 19.842 0.073 5.53 359.0
2456983.58077 20.768 0.149 4.82 366.0
2456988.69361 21.601 0.359 6.44 305.0
2456993.60000 20.359 0.130 6.47 362.0
2456996.63120 20.102 0.105 5.27 506.0
2456999.62909 20.599 0.125 4.59 426.0
2457008.58996 19.534 0.051 5.49 310.0
2457012.59280 20.775 0.131 6.13 180.0
2457017.61943 20.418 0.127 6.13 364.0
2457021.61288 19.936 0.070 5.55 283.0
2457024.58824 19.883 0.088 5.97 499.0
2457030.60282 20.200 0.068 3.68 375.0
2457034.56482 20.197 0.079 4.95 273.0
2457038.59241 19.696 0.060 6.53 250.0
2457041.58653 20.506 0.116 4.96 365.0
2457045.56315 22 -1 6.24 363.0
2457050.56507 20.858 0.158 5.47 303.0
2457055.57247 19.869 0.089 5.75 546.0
2457059.53276 20.342 0.124 4.92 647.0
2457066.52631 20.126 0.091 5.20 426.0
2457071.51945 21.983 0.517 4.47 606.0
2457080.51463 21.041 0.327 6.63 649.0
2457099.49685 20.092 0.146 6.12 775.0
2457211.91631 20.163 0.118 5.77 544.0
2457226.86843 21.625 0.276 5.45 243.0
2457233.87692 20.921 0.246 5.72 604.0
2457250.87387 19.235 0.050 7.58 267.0
2457255.91510 20.516 0.118 5.28 365.0
2457261.85963 19.106 0.036 5.15 426.0
2457265.83490 19.935 0.075 4.90 478.0
2457269.85169 21.362 0.239 5.80 233.0
2457277.80952 19.680 0.049 5.91 217.0
2457286.74311 19.609 0.050 6.16 197.0
2457292.69649 20.037 0.135 6.82 710.0
2457298.73312 19.883 0.092 6.92 397.0
2457307.68263 19.263 0.031 5.08 199.0
2457313.67033 19.493 0.041 5.65 224.0
2457321.69480 19.169 0.050 5.05 718.0
2457324.65547 19.448 0.067 6.22 504.0
2457338.68636 21.111 0.276 7.77 259.0
2457342.64564 19.161 0.035 5.38 285.0
2457346.59828 20.558 0.151 6.04 362.0
2457354.67281 20.193 0.087 4.62 478.0
2457357.63173 20.585 0.111 5.27 287.0
2457361.63360 20.116 0.066 4.56 307.0
2457365.65439 19.410 0.032 4.37 190.0
2457371.62179 19.033 0.026 4.95 231.0
2457374.61448 20.033 0.068 5.16 291.0
2457377.65536 19.424 0.041 4.55 423.0
2457381.61072 20.976 0.194 4.20 583.0
2457385.63854 19.284 0.040 3.35 346.0
2457389.63192 20.725 0.120 1.90 287.0
2457399.59250 20.840 0.200 6.50 378.0
2457404.59196 19.359 0.036 4.71 317.0
2457409.58875 19.764 0.071 5.39 508.0
2457417.57958 19.914 0.057 4.68 336.0
2457428.54373 19.944 0.051 4.71 171.0
2457435.54133 19.933 0.088 5.62 430.0
2457441.53348 19.136 0.054 5.20 732.0
2457448.51493 19.991 0.071 4.47 393.0
2457453.50908 20.501 0.133 5.34 427.0
