2456890.92337 22 -1 7.34 600.0
2456910.90213 22 -1 5.87 667.0
2456922.84558 22 -1 5.75 574.0
2456929.87933 22 -1 5.63 271.0
2456937.80534 22 -1 4.01 614.0
2456941.82561 22 -1 6.35 563.0
2456951.86809 22 -1 4.51 307.0
2456957.77581 22 -1 6.11 266.0
2456957.82263 22 -1 5.82 335.0
2456963.81567 21.995 0.539 5.29 449.0
2456968.82548 22 -1 4.17 641.0
2456973.82971 22 -1 4.34 323.0
2456978.78902 22 -1 3.95 335.0
2456985.83489 22 -1 4.44 263.0
2456994.81358 22 -1 4.22 311.0
2456999.84631 22 -1 5.61 480.0
2457004.79962 22 -1 6.09 546.0
2457008.77216 22 -1 4.44 298.0
2457013.79326 22 -1 4.96 317.0
2457017.81169 22 -1 4.64 297.0
2457021.79603 22 -1 3.98 245.0
2457025.78878 22 -1 5.15 693.0
2457028.78065 22 -1 4.74 860.0
2457033.79540 22 -1 5.04 456.0
2457036.77399 22 -1 5.19 295.0
2457040.76968 22 -1 4.26 149.0
2457045.73942 22 -1 4.51 255.0
2457050.71790 22 -1 4.94 237.0
2457053.75648 22 -1 5.71 530.0
2457055.73409 22 -1 3.48 816.0
2457056.74298 22 -1 4.42 742.0
2457061.71808 21.576 0.593 6.65 588.0
2457075.70885 22 -1 6.22 305.0
2457079.69611 22 -1 5.91 421.0
2457082.64801 22 -1 6.23 406.0
2457085.66368 22 -1 4.15 650.0
2457087.63329 22 -1 4.26 779.0
2457090.62770 22 -1 4.47 516.0
2457093.61900 22 -1 3.53 475.0
2457102.60482 22 -1 5.78 357.0
2457112.61017 22 -1 6.30 569.0
2457114.58966 22 -1 4.06 762.0
2457117.59237 22 -1 4.31 798.0
2457120.58983 22 -1 4.75 632.0
2457129.54857 22 -1 6.39 592.0
2457132.54327 21.941 0.744 7.03 489.0
2457136.50564 22 -1 4.56 438.0
2457141.53302 22 -1 3.70 595.0
2457290.88328 19.781 0.082 6.99 286.0
2457293.84216 19.702 0.080 5.24 759.0
2457297.84628 19.698 0.083 6.65 435.0
2457306.86321 19.988 0.086 6.42 267.0
2457312.83855 19.972 0.083 5.88 323.0
2457324.80605 20.329 0.181 6.84 617.0
2457338.76693 20.394 0.136 6.18 364.0
2457342.73689 20.684 0.146 4.88 384.0
2457348.70923 20.822 0.234 6.24 525.0
2457355.78388 21.171 0.211 4.48 381.0
2457366.77058 22 -1 4.62 221.0
2457376.77892 21.998 0.510 5.75 300.0
2457380.72111 22 -1 4.66 667.0
2457384.69461 22 -1 3.96 465.0
2457387.75818 22 -1 5.50 334.0
2457391.72291 22 -1 5.03 303.0
2457398.77449 22 -1 6.24 347.0
2457401.76571 21.649 0.278 4.55 261.0
2457404.76249 22 -1 5.47 258.0
2457408.74660 22 -1 5.49 580.0
2457412.70488 22 -1 5.81 869.0
2457416.71445 22 -1 5.29 473.0
2457417.69258 22 -1 4.72 526.0
2457426.69285 22 -1 5.97 396.0
2457431.68493 22 -1 3.88 395.0
