2458123.80816 22 -1 4.28 543.0
2458135.72144 22 -1 3.77 449.0
2458140.76230 22 -1 4.29 410.0
2458149.75607 22 -1 5.13 1213.0
2458172.64207 21.684 0.352 4.27 443.0
2458192.58334 22 -1 6.24 243.0
2458204.55835 22 -1 5.44 526.0
2458210.53140 22 -1 6.07 687.0
2458216.48336 22 -1 5.48 634.0
2458222.53441 21.726 0.340 5.09 407.0
2458227.55576 22 -1 4.31 510.0
2458231.51369 22 -1 3.96 618.0
2458362.90221 16.851 0.008 6.43 371.0
2458369.90379 16.982 0.006 4.27 274.0
2458382.90000 17.072 0.008 4.64 508.0
2458386.89337 17.217 0.008 3.66 657.0
2458397.86344 17.482 0.009 5.31 243.0
2458407.77128 17.389 0.010 6.12 303.0
2458412.79371 17.570 0.010 4.54 441.0
2458416.76748 17.739 0.015 5.48 716.0
2458421.80683 17.742 0.015 5.68 501.0
2458427.76540 17.857 0.011 4.09 291.0
2458428.75398 17.886 0.011 4.27 304.0
2458432.74913 18.077 0.024 9.21 268.0
2458435.74118 17.783 0.016 6.95 351.0
2458438.72250 17.877 0.012 4.28 363.0
2458442.74155 18.000 0.013 3.69 472.0
2458446.72951 18.106 0.015 3.60 576.0
2458448.84585 18.052 0.013 3.83 481.0
2458452.85329 18.114 0.015 4.35 425.0
2458457.86335 18.242 0.033 5.53 1538.0
2458463.83440 18.157 0.013 4.76 233.0
2458467.83986 18.238 0.014 4.26 272.0
2458473.79359 18.325 0.019 4.25 571.0
2458476.74565 18.312 0.020 4.20 600.0
2458480.74296 18.419 0.014 3.59 260.0
2458486.79295 18.471 0.021 5.04 385.0
2458492.79177 18.562 0.022 5.93 281.0
2458497.75382 18.561 0.024 5.82 345.0
2458501.69945 18.599 0.025 5.13 525.0
2458505.83826 18.619 0.029 4.50 799.0
2458510.76594 18.687 0.020 4.79 253.0
2458515.63397 18.674 0.017 3.82 215.0
2458524.62289 18.808 0.019 4.60 166.0
2458530.62897 18.768 0.027 5.20 379.0
2458537.63601 18.907 0.022 3.68 327.0
2458545.54777 18.865 0.024 4.45 290.0
2458557.54307 18.820 0.033 6.14 412.0
2458562.58286 18.905 0.044 6.06 640.0
2458566.58462 18.897 0.023 3.15 415.0
2458575.55029 18.956 0.030 4.94 315.0
2458582.53430 18.934 0.031 4.57 515.0
2458589.51877 19.045 0.036 5.24 475.0
2458602.50845 19.189 0.030 4.09 366.0
2458724.92192 19.439 0.084 6.09 1107.0
2458729.88040 19.206 0.038 5.66 310.0
2458737.91289 19.209 0.071 6.96 803.0
2458741.90736 19.148 0.060 5.55 1093.0
2458742.89872 19.252 0.045 5.41 468.0
2458746.90668 19.414 0.117 6.97 1435.0
2458754.89376 19.076 0.051 5.70 804.0
2458760.87185 19.237 0.035 5.08 284.0
2458763.85751 19.329 0.035 4.31 378.0
2458774.76678 19.233 0.050 6.25 443.0
2458781.80402 19.379 0.039 5.06 276.0
2458784.86414 19.459 0.060 6.58 319.0
2458796.79326 19.198 0.040 4.38 575.0
2458799.79013 19.040 0.062 7.18 727.0
2458802.80975 19.344 0.043 4.36 557.0
2458805.82479 19.329 0.041 4.21 400.0
2458810.78978 19.386 0.037 4.86 259.0
2458817.79392 19.339 0.037 4.54 313.0
